path,text,preprocessed_text
/kaggle/input/dataset-ir-assignment1/text_files/file844.txt,"I've got a five person band for our Hawaiian performing arts group. These headsets make for even audio. No fading in and out as a singer moves closer or farther away from the mic, or turns her face to the right or left. They use the Shure SM58 pick-ups which are time proven. These headsets are especially good when I want to record a live performance. Anyone want to buy my stick mics and stands?",got five person band hawaiian performing arts group headsets make even audio fading singer moves closer farther away mic turns face right left use shure sm pick ups time proven headsets especially good want record live performance anyone want buy stick mics stands
/kaggle/input/dataset-ir-assignment1/text_files/file786.txt,This microphone bundle was more than worth the price. The sound quality is excellent. The setup is relatively easy. I use it with a Focusrite Scarlett 2i2 which already has phantom power built in. Put the gain at about halfway and it was good to go. Very pleased with it and will most likely be buying another one soon to add to my home recording studio.,microphone bundle worth price sound quality excellent setup relatively easy use focusrite scarlett already phantom power built put gain halfway good go pleased likely buying another one soon add home recording studio
/kaggle/input/dataset-ir-assignment1/text_files/file660.txt,"You just can't beat these Hohner blues harmonicas in terms of what you get for the money. Very good sound and playablity, durable, and not too expensive but the price does keep going up. I have 7 of them, some go back years and years (I like Lee Oskar harps too, but I prefer the blues harp as it's ""throatier""). I see some reviewers have complained that it's hard on the lips or is not very durable; don't know where they're comin' from, no problems for me here (I have a bunch of Hohner Pro harps and they do hurt your lips; as for durabilty: only my oldest blues harp, the A, has a reed out, mainly because I played it for years like a 3 lung madman, the others are in perfect condition). If you want a diatonic harmonica that sounds better than this be prepared to cough up in excess of $100, otherwise get this.",beat hohner blues harmonicas terms get money good sound playablity durable expensive price keep going go back years years like lee oskar harps prefer blues harp throatier see reviewers complained hard lips durable know comin problems bunch hohner pro harps hurt lips durabilty oldest blues harp reed mainly played years like lung madman others perfect condition want diatonic harmonica sounds better prepared cough excess otherwise get
/kaggle/input/dataset-ir-assignment1/text_files/file231.txt,"Haven't had a chance to really use them other than playing with them for a little bit just to check them out. I'm impressed by the colors, and the wide variety of choices. The price is not bad at all!",chance really use playing little bit check impressed colors wide variety choices price bad
/kaggle/input/dataset-ir-assignment1/text_files/file25.txt,"These went on my new Strat a day after my white Strat came home. The only reason is for you! Changing strings in no time. Do they do anything else, nope.",went new strat day white strat came home reason changing strings time anything else nope
/kaggle/input/dataset-ir-assignment1/text_files/file226.txt,"Are too thin to load lights and not steady.
I have 2 Speaker Stands and you will see the difference on the pictures.
I had to return immediately.
Are not safe.
Package arrive with damage also.",thin load lights steady speaker stands see difference pictures return immediately safe package arrive damage also
/kaggle/input/dataset-ir-assignment1/text_files/file654.txt,"This is horrible, poorly made stand. Chinese knock-off quality. Probably the worst quality hardware item I've bought in years, and I own many crappy Dixon cymbal stands. The wingnuts look like stock items in 1950's budget sets. The main tube OD is MAYBE 1/2"". Just atrocious. If I were Mapex, I wouldn't put my name on this. I'd return it, but I'm only using it for a practice pad, so I guess it will do. Spend another $20 and get something decent.",horrible poorly made stand chinese knock quality probably worst quality hardware item bought years many crappy dixon cymbal stands wingnuts look like stock items budget sets main tube od maybe atrocious mapex put name return using practice pad guess spend another get something decent
/kaggle/input/dataset-ir-assignment1/text_files/file422.txt,Pretty simple perfect fit a little thicker than the original used it for a vintage modified 70s squire strat to give it an even more classic look. It was very easy to put on just watch a youtube video youll be fine. The black backplate adds a nice touch i have silver and black hardware so that worked out. I felt that the screws they gave me weren't as good as my originals. I did not use them. I think this product is a bit overpriced but thats probably because its laser etched. Adds a nice touch without seeming like you are trying to pass your guitar off for something more expensive. Here are some pictures.,pretty simple perfect fit little thicker original used vintage modified squire strat give even classic look easy put watch youtube video youll fine black backplate adds nice touch silver black hardware worked felt screws gave good originals use think product bit overpriced thats probably laser etched adds nice touch without seeming like trying pass guitar something expensive pictures
/kaggle/input/dataset-ir-assignment1/text_files/file291.txt,Highly recommend. It did wonders for my Kremona Solea. It's like a totally different guitar. Much more lively.,highly recommend wonders kremona solea like totally different guitar much lively
/kaggle/input/dataset-ir-assignment1/text_files/file624.txt,"Love this cable! I bought a purple (red & blue knitted) one and a green one. Both look great, sound clean, and work fantastic. I only need to stand a few feet away from my amp, so I'm good with 10 feet. But wanted to point out its not super long. If you like to walk around....get a longer one.",love cable bought purple red blue knitted one green one look great sound clean work fantastic need stand feet away amp good feet wanted point super long like walk around get longer one
/kaggle/input/dataset-ir-assignment1/text_files/file378.txt,Pretty simple product at good price. Some damping and absorption of extraneous sound due to sharp angles.... Cool factor doesn't hurt none.,pretty simple product good price damping absorption extraneous sound due sharp angles cool factor hurt none
/kaggle/input/dataset-ir-assignment1/text_files/file424.txt,"Don't care what anyone says, these things are great. I've completely upgraded my lighting with just two of these. Nice and bright, easy to setup master and slave and very durable if treated with care and properly stored/transported.",care anyone says things great completely upgraded lighting two nice bright easy setup master slave durable treated care properly stored transported
/kaggle/input/dataset-ir-assignment1/text_files/file834.txt,"Simple, cost effective, no frills design that gets the job done. Hardly worth noting, but there are no mounting instructions. It should be intuitive, however.

The parts line up flush and even. The wood is smooth. The arms simply screw into the plate and wood screws go into two designated holes. The hardware included should be more than enough to hang whatever you intend.",simple cost effective frills design gets job done hardly worth noting mounting instructions intuitive however parts line flush even wood smooth arms simply screw plate wood screws go two designated holes hardware included enough hang whatever intend
/kaggle/input/dataset-ir-assignment1/text_files/file45.txt,"Bought two of these at the same time and one arrived broken in two spots. The adjustment screw was missing on the base (see photo) and the one for the top part was stripped out.  Both screws are made of plastic with some kind of cheap pot metal fittings that likely don't take much force to break.

It's a 20 mile drive to the nearest UPS store to return these or I have to pay for pickup.  It wasn't worth it for something that costs $15 so I drilled a small hole and tapped a small screw into it.  If I had an easier option to return it, I would and get something else.  The one that wasn't broke on arrival works well but I'm not holding my breath it will last long or survive falling over more than once.",bought two time one arrived broken two spots adjustment screw missing base see photo one top part stripped screws made plastic kind cheap pot metal fittings likely take much force break mile drive nearest ups store return pay pickup worth something costs drilled small hole tapped small screw easier option return would get something else one broke arrival works well holding breath last long survive falling
/kaggle/input/dataset-ir-assignment1/text_files/file625.txt,We needed to upgrade the Hot Hitz Radio mixer. We needed the AUX sends to properly work a Telos ONE which places listener phone calls on the air. Our old mixer did not have this option so it was time to upgrade. This is a great mixer and the price was really good if you are on a budget. We use this mixer in a studio.,needed upgrade hot hitz radio mixer needed aux sends properly work telos one places listener phone calls air old mixer option time upgrade great mixer price really good budget use mixer studio
/kaggle/input/dataset-ir-assignment1/text_files/file975.txt,"I think the amount of positive feedback these mics are receiving should tell you something about how amazing they sound. I just simply want to say that if you purchase these mics, do yourself a huge favor and buy a 6"" gooseneck! I use my Spirits for drum overheads and apart from them sounding incredible, adding a little gooseneck makes this a perfect microphone. The internal shock absorption is actually really impressive! Amazing mics for the money! Grab you a couple!",think amount positive feedback mics receiving tell something amazing sound simply want say purchase mics huge favor buy gooseneck use spirits drum overheads apart sounding incredible adding little gooseneck makes perfect microphone internal shock absorption actually really impressive amazing mics money grab couple
/kaggle/input/dataset-ir-assignment1/text_files/file97.txt,Best strap lock system out there! -,best strap lock system
/kaggle/input/dataset-ir-assignment1/text_files/file359.txt,"I wasn't able to begin to get this item onto my Shure SM58 without tearing it.  Other reviewers have regarded the tight fit as a feature, but to me it it a big defect.  I take the windscreen on and off as conditions dictate, so I don't want to have a fight on my hands every time I need to make a change.  The picture shows a comparison of a Shure windscreen and this item (note the tear on the right one.",able begin get item onto shure sm without tearing reviewers regarded tight fit feature big defect take windscreen conditions dictate want fight hands every time need make change picture shows comparison shure windscreen item note tear right one
/kaggle/input/dataset-ir-assignment1/text_files/file970.txt,Awesome thumb pic!,awesome thumb pic
/kaggle/input/dataset-ir-assignment1/text_files/file445.txt,"I love everything Aguilar does, this tlc really makes the difference. Love it",love everything aguilar tlc really makes difference love
/kaggle/input/dataset-ir-assignment1/text_files/file140.txt,"Great strings,,, have that bright sound I love !!!!
Just look at the picture, you can almost see how great they sound (hehe).
All my bass's are 4 bangers but I set them up and string them as B E A D (strings and tuning), I always buy the 5 string sets and throw the G string in the garage can.

Cheers
Davyo",great strings bright sound love look picture almost see great sound hehe bass bangers set string b e strings tuning always buy string sets throw g string garage cheers davyo
/kaggle/input/dataset-ir-assignment1/text_files/file583.txt,Prefect case for what I have . Thanx Amazon,prefect case thanx amazon
/kaggle/input/dataset-ir-assignment1/text_files/file126.txt,"My oldest son and husband are avid guitar players. We have close to 20 guitars in our home both acoustic and electric. Since my son began playing guitar he has gone through at least 6 Capo's. It had become a joke in our family whenever we drove past Guitar Center we would ask our son if he needed a new Capo.

This Donner Capo has held up the longest of any Capo I have purchased him and it's still working. The clamping mechanism is strong and has not popped apart like all of our previous Capo's.

I do not play guitar, however my son and husband tell me this is a very well made Capo and that it does exactly what it's supposed to do.

I personally am happy I haven't had to buy a Capo since purchasing this one!

I was given this Capo at a discounted price for an honest review. All opinions and photo's are my own. Thank you!",oldest son husband avid guitar players close guitars home acoustic electric since son began playing guitar gone least capo become joke family whenever drove past guitar center would ask son needed new capo donner capo held longest capo purchased still working clamping mechanism strong popped apart like previous capo play guitar however son husband tell well made capo exactly supposed personally happy buy capo since purchasing one given capo discounted price honest review opinions photo thank
/kaggle/input/dataset-ir-assignment1/text_files/file414.txt,"Works as advertised (I'm sure along with the other 5 or 6 brands out there that are the exact same one- see pic it's the one they shipped). Only thing I'd say is pay attention to your current- everything worked fine except my wireless (line 6). It'd power up but then go dark. Turns out it was plugged into a 100ma port. It needs upwards of 300+ma. Plugged into the correct port and it was fine. So far no issues after about 6 or 7 gigs. I'm surprised because it's priced so cheap. Comes with all the barrel (power) cords (Not the 1/4"" cords). Can't go wrong for under $40.",works advertised sure along brands exact one see pic one shipped thing say pay attention current everything worked fine except wireless line power go dark turns plugged port needs upwards plugged correct port fine far issues gigs surprised priced cheap comes barrel power cords cords go wrong
/kaggle/input/dataset-ir-assignment1/text_files/file658.txt,"Phat,PHILTHY AND JUST PLAIN ON ALL THE TIME!,Grinderthru the THUNDERVERB!",phat philthy plain time grinderthru thunderverb
/kaggle/input/dataset-ir-assignment1/text_files/file400.txt,"I am 61 years old,been playing since 14. I have bought 4 or 5 Crescents over the years and have not found a lemon yet. These are great guitars!!!!!! I left the strings that came with it on,and after they quit stretching(like any set of strings will do)it stays perfectly tuned. I will be buying more to start a good collection and would highly recommend this to a friend. It is a keeper for sure!!
__________________________________________________________

This is the review I gave some months back. I thought I would give an update.
Since purchasing this guitar,I have also purchased a Rondo SX,Hadean Tele,Epiphone Les Paul, Huntington Tele, Davison strat and an Oscar Schmidt Les Paul. I play in an old 60's style band and use my Crescent on stage. It's light,it stays in tune and the action I set perfect and the neck is comfortable and fast. I love playing my other guitars,but this Crescent is my workhorse. Ya gotta buy one.",years old playing since bought crescents years found lemon yet great guitars left strings came quit stretching like set strings stays perfectly tuned buying start good collection would highly recommend friend keeper sure review gave months back thought would give update since purchasing guitar also purchased rondo sx hadean tele epiphone les paul huntington tele davison strat oscar schmidt les paul play old style band use crescent stage light stays tune action set perfect neck comfortable fast love playing guitars crescent workhorse ya gotta buy one
/kaggle/input/dataset-ir-assignment1/text_files/file516.txt,"I'm using several of these on a wall I built. The hangers work great with several different head-stock shapes. I wish there were available bands, straps or locking devices to keep instruments secure here in earthquake prone California. I ended up using velcro strips under the hangers that affix over the fretboard. Otherwise a great hanger..",using several wall built hangers work great several different head stock shapes wish available bands straps locking devices keep instruments secure earthquake prone california ended using velcro strips hangers affix fretboard otherwise great hanger
/kaggle/input/dataset-ir-assignment1/text_files/file563.txt,"Lets just start off by examining the price. At under twenty dollars you won't find many competitors, especially with this build quality. It is essentially an embroidery hoop with black pantyhose, an adjustable arm and screw clamp. Building one yourself will probably run you over twenty dollars and you will end up with an interesting mixture of distracting textures and colors, so why not just buy it instead? Functionally it works fine. It does muffle sound to some extent when stacked up against a metal mesh screen but for anything short of an audience of 50,000, it should appease just fine. all in all, if you are hitting annoying pops in your recording and don't want to spend a lot of money -- this is the way to go.",lets start examining price twenty dollars find many competitors especially build quality essentially embroidery hoop black pantyhose adjustable arm screw clamp building one probably run twenty dollars end interesting mixture distracting textures colors buy instead functionally works fine muffle sound extent stacked metal mesh screen anything short audience appease fine hitting annoying pops recording want spend lot money way go
/kaggle/input/dataset-ir-assignment1/text_files/file358.txt,"I struggled for a while to find a good ergonomic position to hold my guitar. Footrests didn't work well for my practice space and somewhat longer-than-average torso, and I always felt my right leg had to be too far outward. I thought this product was a bit expensive at first for what it is - metal and velcro - but it solved everything for me.",struggled find good ergonomic position hold guitar footrests work well practice space somewhat longer average torso always felt right leg far outward thought product bit expensive first metal velcro solved everything
/kaggle/input/dataset-ir-assignment1/text_files/file604.txt,I have been slowly replacing all of the hardware on my old harmony stratocaster with Fender parts. These had a huge impact as my guitar now stays in tune. Excellent price to quality ratio. Would recommend to a friend.  Looks great as well.,slowly replacing hardware old harmony stratocaster fender parts huge impact guitar stays tune excellent price quality ratio would recommend friend looks great well
/kaggle/input/dataset-ir-assignment1/text_files/file995.txt,"I installed these myself using the Elenco Electronics ST-12 Soldering Tool Kit on a 2012 Fender American Stratocaster. I didn't like the Custom Shop Fat 50's that were installed. I wanted something that could growl, that was noiseless but still kept the chime of the king tone and these pickups deliver. I adjusted them a couple of times (not too high) and may have found the sweet spot. I don't change pickups too often but the fat 50's sounded too farty and muffled to my ears. I also like to play a wide range of styles ranging from Jeff Beck jazz to Yngwie Neoclassical to John Mayer blues. These pickups are able to handle those styles easily. Most importantly they are dead silent and that's important when you're doing a lot of recording.",installed using elenco electronics st soldering tool kit fender american stratocaster like custom shop fat installed wanted something could growl noiseless still kept chime king tone pickups deliver adjusted couple times high may found sweet spot change pickups often fat sounded farty muffled ears also like play wide range styles ranging jeff beck jazz yngwie neoclassical john mayer blues pickups able handle styles easily importantly dead silent important lot recording
/kaggle/input/dataset-ir-assignment1/text_files/file129.txt,"If you're looking for an inexpensive party light, this is a great option.  The beams are pretty tight and is really set off with a fog machine.  The speaker inside was shocking at first (when you plug it in there is a commanding voice talking about bluetooth connectivity.)  There is a little wireless remote that is useful within 10 feet or so.  The motor is a bit loud but with music playing you won't notice.

There is one piece of functionality that I'm not sure about, and that's music sync.  I don't intend to serve music from this speaker, like I imagine most people.  I've got a speaker system already, and I want this to respond to that system.  There is a built-in microphone, but the (generally confusing) instructions only acknowledge it's there.  As far as I can tell, it will only sync with music coming from its own speaker, but not from the mic.  The mic seems to serve no purpose.  I'd like to get an answer from 1Byone on this.

I don't *need* music sync as there is plenty of movement otherwise (enough to not send it back) but it would sure be nice.",looking inexpensive party light great option beams pretty tight really set fog machine speaker inside shocking first plug commanding voice talking bluetooth connectivity little wireless remote useful within feet motor bit loud music playing notice one piece functionality sure music sync intend serve music speaker like imagine people got speaker system already want respond system built microphone generally confusing instructions acknowledge far tell sync music coming speaker mic mic seems serve purpose like get answer byone need music sync plenty movement otherwise enough send back would sure nice
/kaggle/input/dataset-ir-assignment1/text_files/file207.txt,Gibraltar makes good stuff...really good. But I have to return it as the inside diameter of the utility side of the bracket is 1 3/8 fully closed.,gibraltar makes good stuff really good return inside diameter utility side bracket fully closed
/kaggle/input/dataset-ir-assignment1/text_files/file313.txt,Received package in 10 days. Thought that Fender's Medium has the same thickness as my favourite purple Jim Dunlop's medium but it's not. This is too flimsy thin for me. Should have chosen heavy instead. Saw the other reviews' having proper box package. Mine is just a ziplock bag. Why the difference??,received package days thought fender medium thickness favourite purple jim dunlop medium flimsy thin chosen heavy instead saw reviews proper box package mine ziplock bag difference
/kaggle/input/dataset-ir-assignment1/text_files/file582.txt,Easy to install.  Heavy duty.  I mounted mine in a custom built angled top rack.,easy install heavy duty mounted mine custom built angled top rack
/kaggle/input/dataset-ir-assignment1/text_files/file13.txt,"Absolutely amazing! I think they are direct knock-off of Seymour Duncan SH-2 Jazz Model Humbucker Pickups. (you can see the same little holes on each of pups) Powerful, bright sound, no noise. My old Johnson LP with ex ""EMG-ish""  pickups are now fully awake and angry in a good way. Great quality! Thanks everyone for good review.",absolutely amazing think direct knock seymour duncan sh jazz model humbucker pickups see little holes pups powerful bright sound noise old johnson lp ex emg ish pickups fully awake angry good way great quality thanks everyone good review
/kaggle/input/dataset-ir-assignment1/text_files/file437.txt,"The paint job on this control plate is terrible, the paint is uneven and it even have ""bubble"" like sections.
I cannot recommend this product.",paint job control plate terrible paint uneven even bubble like sections cannot recommend product
/kaggle/input/dataset-ir-assignment1/text_files/file395.txt,This is real bone. Took a while to file them down to lower the action and replace the plastic parts on a cheap guitar.  But it has improved the sound quality immensely. Well worth it!,real bone took file lower action replace plastic parts cheap guitar improved sound quality immensely well worth
/kaggle/input/dataset-ir-assignment1/text_files/file738.txt,"This desk stand is small enough to easily fit inside my field bag, doesn't weigh much, and does its job effectively. Although it is small, it is still able to sturdily hold my RODE NTG2 microphone without danger of tipping over. Clipping the long microphone to the stand at the very end of the shotgun is a little precarious but I have made it work. It probably helps that the rode screw-on is very heavy, allowing the center of balance to be closer to the center of the stand.

Anyway, I like that i can carry this around. It's very compact, light, and can still do its one job. For the price, an excellent buy.",desk stand small enough easily fit inside field bag weigh much job effectively although small still able sturdily hold rode ntg microphone without danger tipping clipping long microphone stand end shotgun little precarious made work probably helps rode screw heavy allowing center balance closer center stand anyway like carry around compact light still one job price excellent buy
/kaggle/input/dataset-ir-assignment1/text_files/file907.txt,"Squier Vintage Modified Jazz Bass.

If your reading this you already know all the major features so I won't dig into that.
This is an outstanding bass for the price...And even if it had a larger price tag it would still be an excellent choice.  The quality is excellent , it has great pickups and it sounds just as good as my Fender custom shop jazz.
Don't be fooled by the price,  you don't need to spend this month's rent on a bass to get an excellent instrument that is well beyond expectations.  Add a gator hard shell case and you have a super sweet jazz bass.
-EXCELLENT OVERALL QUALITY
-EXCELLENT FIT AND FINISH
-NO SHARP FRET EDGES
-GREAT STOCK DUNCAN DESIGNED PICKUPS ..EXCELLENT
-KILLER BASS AT TWICE THE PRICE
Highly Recomended. You will only note one major difference if you audition the squire jazz and the fender jazz side by side. ...the decal.",squier vintage modified jazz bass reading already know major features dig outstanding bass price even larger price tag would still excellent choice quality excellent great pickups sounds good fender custom shop jazz fooled price need spend month rent bass get excellent instrument well beyond expectations add gator hard shell case super sweet jazz bass excellent overall quality excellent fit finish sharp fret edges great stock duncan designed pickups excellent killer bass twice price highly recomended note one major difference audition squire jazz fender jazz side side decal
/kaggle/input/dataset-ir-assignment1/text_files/file915.txt,"I was afraid to order this after reading so many bad reviews about holes not lining up. So I have to weigh in and say that it fits my 1994 Black Label Fender P-Bass perfectly. It was a tight fit, but after some wiggling and strategic pressing around the pickups, it finally sat down. My original pickguard was an off white (originally white, but it aged), on a cream/off white body. I wasn't a fan of the look, so I got the Tortoise Shell color. See my photo to see how it turned out!

OH! One thing to note: the pickguard came slightly warped. I think it was because the Amazon delivery driver had the envelope package on his hot dashboard in 100 degree Texas weather. I don't blame the manufacturer for this. I put the pickguard between two heavy pieces of glass and left it outside for a couple hours to get it to lay flat. No problemo.",afraid order reading many bad reviews holes lining weigh say fits black label fender p bass perfectly tight fit wiggling strategic pressing around pickups finally sat original pickguard white originally white aged cream white body fan look got tortoise shell color see photo see turned oh one thing note pickguard came slightly warped think amazon delivery driver envelope package hot dashboard degree texas weather blame manufacturer put pickguard two heavy pieces glass left outside couple hours get lay flat problemo
/kaggle/input/dataset-ir-assignment1/text_files/file287.txt,"Overpriced. You should get a coupe dozen for this price. Buy some tubing at a home improvement store, drill holes in it, cut them apart and make your own. The tubing costs less than $.50/foot and you can make 10. I am an orchestra teacher and I've made thousands of these.",overpriced get coupe dozen price buy tubing home improvement store drill holes cut apart make tubing costs less foot make orchestra teacher made thousands
/kaggle/input/dataset-ir-assignment1/text_files/file102.txt,"<div id=""video-block-R2VOQ5CBZHFCKL"" class=""a-section a-spacing-small a-spacing-top-mini video-block""></div><input type=""hidden"" name="""" value=""https://images-na.ssl-images-amazon.com/images/I/E1%2B6MhK2MfS.mp4"" class=""video-url""><input type=""hidden"" name="""" value=""https://images-na.ssl-images-amazon.com/images/I/21-Jk5lxqsS.png"" class=""video-slate-img-url"">&nbsp;This mic is a BOSS and a lot better than just about any other mic I've seen or used out-of-the-box for voice over. It sounds great even before processing, and with some compression and EQ, it sounds fantastic. It rejects a ton of background noise and sounds amazing.

It runs very HOT! So you'll want clean pre-amping as to get a clean signal, but this is an amazing mic for the price.",div id video block r voq cbzhfckl class section spacing small spacing top mini video block div input type hidden name value https images na ssl images amazon com images e b mhk mfs mp class video url input type hidden name value https images na ssl images amazon com images jk lxqss png class video slate img url nbsp mic boss lot better mic seen used box voice sounds great even processing compression eq sounds fantastic rejects ton background noise sounds amazing runs hot want clean pre amping get clean signal amazing mic price
/kaggle/input/dataset-ir-assignment1/text_files/file787.txt,"For a cheap, off-brand instrument, it plays excellently and resonates very well. The bass feels very sturdy and looks fantastic in person. It definitely needs better strings, but what new instrument doesn't? I haven't tried amplifying it, and I honestly don't plan to, as I only wanted it for the acoustic properties to practice without having to drape myself in cables. The neck is comfortable, the body is well-assembled, and having two strap buttons opposed to the usual single one on most acoustic basses is a welcome feature. The bridge is also very nice: the last acoustic I had, I kept losing bridge pins, so not having to deal with those was a main drawing point for this bass for me.",cheap brand instrument plays excellently resonates well bass feels sturdy looks fantastic person definitely needs better strings new instrument tried amplifying honestly plan wanted acoustic properties practice without drape cables neck comfortable body well assembled two strap buttons opposed usual single one acoustic basses welcome feature bridge also nice last acoustic kept losing bridge pins deal main drawing point bass
/kaggle/input/dataset-ir-assignment1/text_files/file984.txt,"For the money they are good strings as far as I can tell. I didn't test them side by side with the more expensive strings, but for my playing frequency these seem to do just fine.",money good strings far tell test side side expensive strings playing frequency seem fine
/kaggle/input/dataset-ir-assignment1/text_files/file496.txt,Hey hey,hey hey
/kaggle/input/dataset-ir-assignment1/text_files/file824.txt,"Awesome. Quite an upgrade for me after only owning cheapo guitar stands all my life. This baby is thick, sturdy, and very difficult to tip over. One thing that's not mentioned anywhere: these stands carry a LIFETIME WARRANTY.

Note that Classical guitars will NOT fit into this stand. I tried, and my Classical guitar's neck was just too wide for the neck yoke. However, all my 6 and 7-string guitars (acoustic and electric) did fit nicely. My 5-string bass also fit.",awesome quite upgrade owning cheapo guitar stands life baby thick sturdy difficult tip one thing mentioned anywhere stands carry lifetime warranty note classical guitars fit stand tried classical guitar neck wide neck yoke however string guitars acoustic electric fit nicely string bass also fit
/kaggle/input/dataset-ir-assignment1/text_files/file47.txt,"a little higher up than I thought it would be, but nice that I got my pedal board running a little under my amp, now i don't kick my amp when i go to switch effects.  Wish there was more adjustability but it is what it is, one of the more affordable stands can't be asking too much.  The back power plug socket on my amp (Bugera v5) barely interferes with the back bar of the stand (bottom of the plug hitting top of the bar) but I got the weight of the amp slightly resting on it and I don't think it's severe enough that it's a danger.  Stand won't be moved around much so  I expect it to last for a long long time.",little higher thought would nice got pedal board running little amp kick amp go switch effects wish adjustability one affordable stands asking much back power plug socket amp bugera v barely interferes back bar stand bottom plug hitting top bar got weight amp slightly resting think severe enough danger stand moved around much expect last long long time
/kaggle/input/dataset-ir-assignment1/text_files/file557.txt,"I have been using these straps for at least six years. I have never had them fail once. The tweed material is strong, durable and gets softer the longer you use it. I always attach Dunlop strap locks to my guitars and knowing the metal link in the strap is a great added protection as opposed to the plastic which can break.",using straps least six years never fail tweed material strong durable gets softer longer use always attach dunlop strap locks guitars knowing metal link strap great added protection opposed plastic break
/kaggle/input/dataset-ir-assignment1/text_files/file192.txt,Works great. Improves audio greatly on the BMPCC. So versatile. I can rig it to a camera plug in an external Mic or use it all by itself as a recorder. Not to fond of the thin plastic makes it feel like a cheap toy but it's lightweight and works great.,works great improves audio greatly bmpcc versatile rig camera plug external mic use recorder fond thin plastic makes feel like cheap toy lightweight works great
/kaggle/input/dataset-ir-assignment1/text_files/file298.txt,"Solid , not flimsy, bright colors. Some of the uv coating pulled away while removing the protective film. A small setback I hope to have replaced soon or not, Product Pride?.....meh. Customer Service...???",solid flimsy bright colors uv coating pulled away removing protective film small setback hope replaced soon product pride meh customer service
/kaggle/input/dataset-ir-assignment1/text_files/file278.txt,I installed this kit in my Squier by Fender Vintage Modified Stratocaster. What a great upgrade. The guitar comes with all those tiny pots and cheap electronics. Get yourself one of these kits if your guitar came with cheap electronics. It is a Tone Buster... :) PS I added a few other mods myself.,installed kit squier fender vintage modified stratocaster great upgrade guitar comes tiny pots cheap electronics get one kits guitar came cheap electronics tone buster ps added mods
/kaggle/input/dataset-ir-assignment1/text_files/file144.txt,"Cool little portable sound amplifier, for when you just got to make noise without waking the neighborhood! Very light, hope it's impact resistant so I can stuff it in a back pack with other goodies. I'm using it for harmonica, slide guitar, or as a powered speaker for my media players. The sound is decent and the battery seem to last long enough. I am happy with this purchase. Way to go Danelectro!",cool little portable sound amplifier got make noise without waking neighborhood light hope impact resistant stuff back pack goodies using harmonica slide guitar powered speaker media players sound decent battery seem last long enough happy purchase way go danelectro
/kaggle/input/dataset-ir-assignment1/text_files/file486.txt,great mic for a great price its a voice microphone,great mic great price voice microphone
/kaggle/input/dataset-ir-assignment1/text_files/file208.txt,"I wanted to add karaoke to my services for my mobile DJ business and was looking for something that didn't cost and arm and a leg. I wanted to find something mobile, easy to set-up & affordable. After reading reviews, it was a no brainer so I made the purchase. The stand is sturdy, light, portable & very easy to set-up. I have my 20"" Sharp Aquos mounted on it (see pictures uploaded), and it took me less than five minutes to set up! The only complaint I have is the screws for the mic holders do not fit. They are a tad too big. Either the screws are too big or the holes were not made large enough. It's no big deal. I highly recommend this product. Buy it!!!",wanted add karaoke services mobile dj business looking something cost arm leg wanted find something mobile easy set affordable reading reviews brainer made purchase stand sturdy light portable easy set sharp aquos mounted see pictures uploaded took less five minutes set complaint screws mic holders fit tad big either screws big holes made large enough big deal highly recommend product buy
/kaggle/input/dataset-ir-assignment1/text_files/file849.txt,"A great product, which made a wonderful under-bed light in our application.

- Length is perfect for a kings size frame,  Start about 1 food from the headboard, and this will cover the permitter all the way around, with adjustment for your particular bed

- The dimming feature is great and a must if you will use it for a nightlight application.  In fact, the lights are so bright you have to keep them at or near the dimmest level for an under-bed nightlight application.

- Every LED lit up.  No dead diodes.

Why the deduction?

- The adhesive back could be stickier.  I used regular scotch tape to strength where it would not adhere.  I think it will stick best to non-textured and gloss surfaces.

- The lead wire going to an from the dimmer would ideally be about 3-6"" longer on each end.

- Although I purchased the warm light, like most LEDs, the color temperature becomes cooler with dimming.",great product made wonderful bed light application length perfect kings size frame start food headboard cover permitter way around adjustment particular bed dimming feature great must use nightlight application fact lights bright keep near dimmest level bed nightlight application every led lit dead diodes deduction adhesive back could stickier used regular scotch tape strength would adhere think stick best non textured gloss surfaces lead wire going dimmer would ideally longer end although purchased warm light like leds color temperature becomes cooler dimming
/kaggle/input/dataset-ir-assignment1/text_files/file524.txt,"I recently started using very light guage carbon strings (E1 is .024 inches) and E1 and B needed double knots (triple knots on E1)  to keep them tied and tuned.  Even then sometimes E1 would come loose.  A friend told me about string ties and suggested they might solve the problem. I looked around at the various tie systems available and I bought the Diamond Secure Classical Guitar String Ties because I liked the size. The result was what I needed; B and E1 don't slip with the ties and they stay in tune. I did a double loop with E1 as suggested in the instructions, just to be sure. I was concerned about the appearance of the Ties, but I am satisfied with the look. The Ties are small and have an unobtrusive,  neat appearance.  The attached picture shows my first effort with the Ties. In terms of sound or effect on the guitar I don't hear any difference, but the Ties do simplify the process of tying on strings.",recently started using light guage carbon strings e inches e b needed double knots triple knots e keep tied tuned even sometimes e would come loose friend told string ties suggested might solve problem looked around various tie systems available bought diamond secure classical guitar string ties liked size result needed b e slip ties stay tune double loop e suggested instructions sure concerned appearance ties satisfied look ties small unobtrusive neat appearance attached picture shows first effort ties terms sound effect guitar hear difference ties simplify process tying strings
